School Decile,Māori,European/ Pākehā,Immersion Level 1,Immersion None,clusters,cluster
9.0,23,39,0,0,0,pink
9.0,15,37,0,0,0,pink
10.0,0,14,0,0,0,pink
10.0,1,15,0,0,0,pink
10.0,3,17,0,0,0,pink
10.0,3,12,0,0,0,pink
10.0,3,13,0,0,0,pink
6.0,3,12,0,0,0,pink
6.0,3,9,0,0,0,pink
6.0,6,5,0,0,0,pink
6.0,1,6,0,0,0,pink
6.0,1,9,0,0,0,pink
6.0,4,9,0,0,0,pink
6.0,4,8,0,0,0,pink
6.0,2,15,0,0,0,pink
6.0,1,17,0,0,0,pink
6.0,0,19,0,0,0,pink
8.0,51,265,0,0,0,pink
8.0,64,265,0,0,0,pink
8.0,63,280,0,0,0,pink
8.0,73,297,0,0,0,pink
8.0,62,285,0,0,0,pink
8.0,71,288,0,0,0,pink
8.0,67,295,0,0,0,pink
8.0,74,298,0,0,0,pink
8.0,81,290,0,0,0,pink
8.0,77,284,0,0,0,pink
8.0,65,275,0,0,0,pink
8.0,61,251,0,0,0,pink
8.0,62,235,0,0,0,pink
8.0,59,204,0,0,0,pink
8.0,61,195,0,0,0,pink
4.0,18,41,0,0,0,pink
4.0,9,42,0,0,0,pink
4.0,6,37,0,0,0,pink
4.0,12,25,0,0,0,pink
4.0,14,22,0,0,0,pink
4.0,8,19,0,0,0,pink
4.0,17,31,0,0,0,pink
4.0,13,29,0,0,0,pink
4.0,7,21,0,0,0,pink
4.0,8,18,0,0,0,pink
4.0,9,20,0,0,0,pink
4.0,6,21,0,0,0,pink
4.0,7,15,0,0,0,pink
4.0,5,19,0,0,0,pink
4.0,6,23,0,0,0,pink
6.0,4,50,0,0,0,pink
6.0,6,43,0,0,0,pink
6.0,8,49,0,0,0,pink
6.0,9,50,0,0,0,pink
6.0,8,34,0,0,0,pink
6.0,10,29,0,0,0,pink
6.0,9,26,0,0,0,pink
6.0,12,26,0,0,0,pink
6.0,10,30,0,0,0,pink
6.0,10,32,0,0,0,pink
6.0,15,41,0,0,0,pink
6.0,16,43,0,0,0,pink
6.0,16,47,0,0,0,pink
6.0,21,47,0,0,0,pink
6.0,13,28,0,0,0,pink
6.0,9,25,0,0,0,pink
6.0,8,21,0,0,0,pink
6.0,8,24,0,0,0,pink
6.0,10,24,0,0,0,pink
6.0,5,16,0,0,0,pink
7.0,9,15,0,0,0,pink
7.0,6,16,0,0,0,pink
7.0,8,18,0,0,0,pink
7.0,5,22,0,0,0,pink
7.0,7,32,0,0,0,pink
7.0,5,24,0,0,0,pink
7.0,8,21,0,0,0,pink
7.0,10,23,0,0,0,pink
7.0,8,26,0,0,0,pink
7.0,5,18,0,0,0,pink
8.0,3,16,0,0,0,pink
8.0,3,24,0,0,0,pink
8.0,2,24,0,0,0,pink
8.0,4,21,0,0,0,pink
8.0,5,18,0,0,0,pink
7.0,6,19,0,0,0,pink
7.0,5,22,0,0,0,pink
7.0,3,15,0,0,0,pink
7.0,7,12,0,0,0,pink
7.0,3,11,0,0,0,pink
7.0,2,11,0,0,0,pink
7.0,2,8,0,0,0,pink
7.0,2,7,0,0,0,pink
7.0,3,8,0,0,0,pink
7.0,3,8,0,0,0,pink
7.0,20,70,0,0,0,pink
7.0,20,68,0,0,0,pink
7.0,17,57,0,0,0,pink
7.0,15,54,0,0,0,pink
7.0,12,54,0,0,0,pink
6.0,13,55,0,0,0,pink
6.0,9,57,0,0,0,pink
6.0,8,63,0,0,0,pink
6.0,9,77,0,0,0,pink
6.0,12,82,0,0,0,pink
6.0,14,84,0,0,0,pink
6.0,8,81,0,0,0,pink
6.0,14,63,0,0,0,pink
6.0,17,59,0,0,0,pink
6.0,25,50,0,0,0,pink
7.0,2,27,0,0,0,pink
7.0,2,20,0,0,0,pink
7.0,0,24,0,0,0,pink
7.0,1,21,0,22,0,pink
7.0,2,23,0,0,0,pink
8.0,0,21,0,0,0,pink
8.0,0,19,0,0,0,pink
8.0,0,18,0,0,0,pink
8.0,4,20,0,25,0,pink
8.0,5,16,0,22,0,pink
8.0,4,16,0,20,0,pink
8.0,0,16,0,16,0,pink
8.0,4,12,0,0,0,pink
8.0,4,1,0,0,0,pink
8.0,3,1,0,0,0,pink
9.0,10,25,0,0,0,pink
9.0,13,24,0,0,0,pink
9.0,11,31,0,0,0,pink
9.0,12,33,0,0,0,pink
9.0,17,42,0,0,0,pink
9.0,15,48,0,0,0,pink
9.0,10,44,0,0,0,pink
9.0,11,53,0,0,0,pink
9.0,14,55,0,0,0,pink
9.0,13,65,0,0,0,pink
9.0,12,79,0,0,0,pink
9.0,14,82,0,0,0,pink
9.0,12,68,0,0,0,pink
9.0,11,61,0,0,0,pink
9.0,16,49,0,0,0,pink
7.0,0,50,0,0,0,pink
7.0,1,48,0,0,0,pink
7.0,1,40,0,0,0,pink
7.0,1,35,0,0,0,pink
7.0,1,35,0,0,0,pink
8.0,0,43,0,0,0,pink
8.0,0,36,0,0,0,pink
8.0,0,36,0,0,0,pink
8.0,1,30,0,0,0,pink
8.0,4,29,0,0,0,pink
8.0,5,25,0,0,0,pink
8.0,2,27,0,0,0,pink
8.0,2,27,0,0,0,pink
8.0,3,27,0,0,0,pink
8.0,2,28,0,0,0,pink
8.0,29,225,0,0,0,pink
8.0,38,247,0,0,0,pink
8.0,33,236,0,0,0,pink
8.0,36,208,0,0,0,pink
8.0,37,222,0,0,0,pink
7.0,38,231,0,0,0,pink
7.0,43,231,0,0,0,pink
7.0,61,242,0,0,0,pink
7.0,59,221,0,1,0,pink
7.0,60,222,0,0,0,pink
7.0,57,211,0,0,0,pink
7.0,58,212,0,0,0,pink
7.0,50,220,0,0,0,pink
7.0,54,213,0,0,0,pink
7.0,50,208,0,0,0,pink
9.0,2,50,0,0,0,pink
9.0,4,58,0,0,0,pink
9.0,5,56,0,0,0,pink
9.0,6,47,0,0,0,pink
9.0,6,43,0,0,0,pink
7.0,7,42,0,0,0,pink
7.0,7,48,0,0,0,pink
7.0,6,34,0,0,0,pink
7.0,4,44,0,0,0,pink
7.0,4,46,0,0,0,pink
7.0,2,44,0,0,0,pink
7.0,2,43,0,0,0,pink
7.0,1,52,0,0,0,pink
7.0,2,54,0,0,0,pink
7.0,10,48,0,0,0,pink
9.0,12,50,0,0,0,pink
9.0,9,41,0,0,0,pink
9.0,6,40,0,0,0,pink
9.0,7,34,0,0,0,pink
9.0,7,36,0,0,0,pink
8.0,6,31,0,0,0,pink
8.0,11,28,0,0,0,pink
8.0,9,25,0,0,0,pink
8.0,8,23,0,0,0,pink
8.0,7,19,0,0,0,pink
8.0,7,19,0,0,0,pink
8.0,13,44,0,0,0,pink
8.0,6,44,0,0,0,pink
8.0,8,39,0,0,0,pink
8.0,7,41,0,0,0,pink
7.0,24,180,0,0,0,pink
7.0,22,165,0,5,0,pink
7.0,18,180,0,0,0,pink
7.0,23,176,0,0,0,pink
7.0,23,181,0,0,0,pink
8.0,29,175,0,0,0,pink
8.0,29,183,0,0,0,pink
8.0,36,179,0,0,0,pink
8.0,30,180,0,0,0,pink
8.0,28,183,0,0,0,pink
8.0,31,201,0,0,0,pink
8.0,35,205,0,0,0,pink
8.0,25,195,0,0,0,pink
8.0,20,182,0,0,0,pink
8.0,27,168,0,0,0,pink
10.0,45,361,0,0,0,pink
10.0,38,384,0,0,0,pink
10.0,44,385,0,0,0,pink
10.0,45,409,0,0,0,pink
10.0,48,413,0,0,0,pink
10.0,47,441,0,0,0,pink
10.0,52,469,0,0,0,pink
10.0,42,464,0,0,0,pink
10.0,39,440,0,0,0,pink
10.0,50,428,0,0,0,pink
10.0,41,414,0,47,0,pink
10.0,43,413,0,0,0,pink
10.0,46,395,0,0,0,pink
10.0,45,385,0,0,0,pink
10.0,41,344,0,0,0,pink
7.0,6,40,0,0,0,pink
7.0,2,48,0,0,0,pink
7.0,2,45,0,1,0,pink
7.0,0,45,0,0,0,pink
7.0,1,54,0,0,0,pink
10.0,2,73,0,84,0,pink
10.0,2,79,0,0,0,pink
10.0,5,83,0,0,0,pink
10.0,6,80,0,0,0,pink
10.0,7,75,0,0,0,pink
10.0,13,67,0,0,0,pink
10.0,14,57,0,0,0,pink
10.0,11,58,0,0,0,pink
10.0,9,48,0,0,0,pink
10.0,13,35,0,0,0,pink
9.0,0,10,0,0,0,pink
9.0,0,10,0,0,0,pink
9.0,0,9,0,0,0,pink
9.0,0,4,0,0,0,pink
9.0,0,3,0,0,0,pink
8.0,0,25,0,0,0,pink
8.0,1,34,0,0,0,pink
8.0,1,25,0,0,0,pink
8.0,6,25,0,0,0,pink
8.0,3,22,0,0,0,pink
9.0,5,24,0,0,0,pink
9.0,9,20,0,0,0,pink
9.0,4,28,0,0,0,pink
9.0,1,31,0,0,0,pink
9.0,2,29,0,0,0,pink
9.0,9,26,0,0,0,pink
9.0,7,23,0,0,0,pink
9.0,3,22,0,0,0,pink
9.0,2,18,0,0,0,pink
9.0,3,14,0,0,0,pink
8.0,7,41,0,0,0,pink
8.0,1,42,0,0,0,pink
8.0,2,44,0,0,0,pink
8.0,6,50,0,0,0,pink
8.0,6,49,0,0,0,pink
7.0,7,48,0,0,0,pink
7.0,4,52,0,0,0,pink
7.0,2,55,0,0,0,pink
7.0,3,64,0,0,0,pink
7.0,2,72,0,0,0,pink
7.0,3,76,0,0,0,pink
7.0,6,76,0,0,0,pink
7.0,5,83,0,0,0,pink
7.0,3,80,0,0,0,pink
7.0,5,78,0,0,0,pink
8.0,0,63,0,0,0,pink
8.0,5,61,0,0,0,pink
8.0,8,58,0,0,0,pink
8.0,8,57,0,0,0,pink
8.0,3,52,0,0,0,pink
9.0,2,50,0,0,0,pink
9.0,2,48,0,0,0,pink
9.0,7,44,0,0,0,pink
9.0,6,43,0,0,0,pink
9.0,9,45,0,0,0,pink
9.0,13,38,0,0,0,pink
9.0,8,34,0,0,0,pink
9.0,7,25,0,0,0,pink
9.0,11,27,0,0,0,pink
9.0,6,23,0,0,0,pink
3.0,14,100,0,0,0,pink
3.0,20,84,0,0,0,pink
3.0,23,74,0,0,0,pink
3.0,27,74,0,0,0,pink
3.0,30,71,0,0,0,pink
3.0,36,63,0,0,0,pink
3.0,43,59,0,0,0,pink
3.0,44,64,0,0,0,pink
3.0,42,65,0,0,0,pink
3.0,44,61,0,0,0,pink
3.0,47,66,0,0,0,pink
3.0,42,54,0,0,0,pink
3.0,44,48,0,0,0,pink
3.0,41,57,0,0,0,pink
3.0,38,47,0,0,0,pink
9.0,14,115,0,0,0,pink
9.0,13,105,0,0,0,pink
9.0,16,107,0,0,0,pink
9.0,23,97,0,0,0,pink
9.0,19,92,0,0,0,pink
8.0,26,103,0,0,0,pink
8.0,27,96,0,0,0,pink
8.0,23,106,0,0,0,pink
8.0,22,111,0,0,0,pink
8.0,25,114,0,0,0,pink
8.0,24,111,0,0,0,pink
8.0,25,100,0,0,0,pink
8.0,21,84,0,0,0,pink
8.0,23,78,0,0,0,pink
8.0,24,70,0,0,0,pink
8.0,2,29,0,0,0,pink
8.0,2,13,0,0,0,pink
8.0,0,22,0,0,0,pink
8.0,3,21,0,0,0,pink
8.0,2,29,0,0,0,pink
8.0,2,29,0,0,0,pink
8.0,1,36,0,0,0,pink
8.0,1,39,0,0,0,pink
8.0,2,33,0,0,0,pink
8.0,1,39,0,0,0,pink
8.0,2,38,0,0,0,pink
8.0,1,30,0,0,0,pink
8.0,1,19,0,0,0,pink
8.0,2,21,0,0,0,pink
8.0,4,17,0,0,0,pink
7.0,0,18,0,0,0,pink
7.0,3,11,0,0,0,pink
7.0,3,16,0,0,0,pink
7.0,3,27,0,0,0,pink
7.0,3,18,0,0,0,pink
8.0,1,12,0,0,0,pink
8.0,0,15,0,0,0,pink
8.0,4,11,0,0,0,pink
8.0,5,8,0,0,0,pink
8.0,3,6,0,0,0,pink
8.0,3,9,0,2,0,pink
8.0,0,7,0,0,0,pink
8.0,0,0,0,0,0,pink
9.0,9,26,0,0,0,pink
9.0,9,19,0,0,0,pink
9.0,6,19,0,0,0,pink
9.0,6,21,0,0,0,pink
9.0,5,26,0,0,0,pink
7.0,3,31,0,0,0,pink
7.0,2,29,0,0,0,pink
7.0,3,30,0,0,0,pink
7.0,1,30,0,0,0,pink
7.0,0,32,0,0,0,pink
7.0,1,30,0,0,0,pink
7.0,1,28,0,0,0,pink
7.0,1,32,0,0,0,pink
7.0,2,32,0,0,0,pink
7.0,1,26,0,0,0,pink
6.0,39,145,0,0,0,pink
6.0,44,164,0,0,0,pink
6.0,41,161,0,0,0,pink
6.0,31,184,0,0,0,pink
6.0,27,186,0,0,0,pink
7.0,30,180,0,0,0,pink
7.0,30,168,0,0,0,pink
7.0,26,173,0,0,0,pink
7.0,29,162,0,0,0,pink
7.0,25,159,0,2,0,pink
7.0,21,151,0,0,0,pink
7.0,24,157,0,0,0,pink
7.0,27,154,0,0,0,pink
7.0,32,153,0,0,0,pink
7.0,34,146,0,0,0,pink
8.0,8,37,0,0,0,pink
8.0,11,41,0,1,0,pink
8.0,10,34,0,0,0,pink
8.0,14,28,0,0,0,pink
8.0,10,28,0,0,0,pink
9.0,6,19,0,0,0,pink
9.0,8,15,0,0,0,pink
9.0,12,23,0,0,0,pink
9.0,5,27,0,0,0,pink
9.0,5,23,0,0,0,pink
9.0,5,29,0,0,0,pink
9.0,8,24,0,0,0,pink
9.0,6,20,0,0,0,pink
9.0,6,17,0,0,0,pink
9.0,8,18,0,0,0,pink
4.0,13,9,0,0,0,pink
4.0,11,12,0,0,0,pink
4.0,14,14,0,0,0,pink
4.0,12,15,0,0,0,pink
4.0,12,10,0,0,0,pink
5.0,9,16,0,0,0,pink
5.0,9,20,0,0,0,pink
5.0,11,19,0,0,0,pink
5.0,11,22,0,0,0,pink
5.0,15,20,0,0,0,pink
5.0,15,14,0,0,0,pink
5.0,20,17,0,0,0,pink
5.0,22,19,0,0,0,pink
5.0,19,17,0,0,0,pink
5.0,17,20,0,0,0,pink
8.0,8,45,0,0,0,pink
8.0,8,41,0,0,0,pink
8.0,6,49,0,0,0,pink
8.0,8,33,0,0,0,pink
8.0,3,36,0,0,0,pink
9.0,6,33,0,0,0,pink
9.0,8,38,0,0,0,pink
9.0,7,37,0,0,0,pink
9.0,9,39,0,0,0,pink
9.0,2,40,0,0,0,pink
9.0,6,38,0,0,0,pink
9.0,8,25,0,0,0,pink
9.0,16,40,0,0,0,pink
9.0,13,35,0,0,0,pink
9.0,10,30,0,0,0,pink
7.0,5,21,0,0,0,pink
7.0,2,17,0,0,0,pink
7.0,2,17,0,0,0,pink
7.0,2,14,0,0,0,pink
7.0,4,18,0,0,0,pink
10.0,5,15,0,0,0,pink
10.0,7,15,0,0,0,pink
10.0,4,12,0,0,0,pink
9.0,7,15,0,0,0,pink
9.0,6,18,0,0,0,pink
9.0,9,25,0,0,0,pink
9.0,5,19,0,0,0,pink
9.0,5,23,0,0,0,pink
9.0,8,29,0,0,0,pink
9.0,5,31,0,0,0,pink
3.0,29,109,0,0,0,pink
3.0,33,103,0,0,0,pink
3.0,41,91,0,0,0,pink
3.0,50,99,0,0,0,pink
3.0,38,112,0,0,0,pink
3.0,43,102,0,0,0,pink
3.0,34,97,0,3,0,pink
3.0,36,81,0,3,0,pink
3.0,35,91,0,1,0,pink
3.0,36,85,0,0,0,pink
3.0,35,78,0,0,0,pink
3.0,29,70,0,0,0,pink
3.0,31,75,0,0,0,pink
3.0,36,72,0,0,0,pink
3.0,28,70,0,0,0,pink
8.0,33,213,0,0,0,pink
8.0,37,218,0,0,0,pink
8.0,37,239,0,0,0,pink
8.0,46,221,0,0,0,pink
8.0,53,222,0,0,0,pink
8.0,63,241,0,0,0,pink
8.0,56,231,0,0,0,pink
8.0,65,247,0,0,0,pink
8.0,66,239,0,0,0,pink
8.0,78,239,0,0,0,pink
8.0,76,237,0,0,0,pink
8.0,70,211,0,0,0,pink
8.0,56,200,0,0,0,pink
8.0,49,182,0,0,0,pink
8.0,50,176,0,0,0,pink
8.0,4,16,0,3,0,pink
8.0,5,16,0,0,0,pink
8.0,5,23,0,0,0,pink
8.0,7,34,0,0,0,pink
8.0,6,24,0,0,0,pink
7.0,6,20,0,0,0,pink
7.0,5,15,0,0,0,pink
7.0,3,11,0,0,0,pink
5.0,2,6,0,0,0,pink
7.0,2,32,0,0,0,pink
7.0,2,31,0,0,0,pink
7.0,4,40,0,0,0,pink
7.0,2,47,0,0,0,pink
7.0,1,48,0,0,0,pink
8.0,3,49,0,1,0,pink
8.0,3,40,0,0,0,pink
8.0,2,30,0,1,0,pink
8.0,2,30,0,1,0,pink
8.0,5,33,0,0,0,pink
8.0,1,35,0,0,0,pink
7.0,1,41,0,0,0,pink
7.0,2,48,0,0,0,pink
7.0,2,46,0,0,0,pink
7.0,5,51,0,0,0,pink
9.0,16,114,0,0,0,pink
9.0,23,121,0,0,0,pink
9.0,33,126,0,0,0,pink
9.0,30,128,0,0,0,pink
9.0,25,134,0,0,0,pink
10.0,26,137,0,0,0,pink
10.0,21,138,0,0,0,pink
10.0,21,139,0,0,0,pink
10.0,43,126,0,0,0,pink
10.0,37,125,0,0,0,pink
10.0,38,138,0,0,0,pink
10.0,42,129,0,0,0,pink
10.0,38,114,0,0,0,pink
10.0,31,103,0,0,0,pink
10.0,31,92,0,0,0,pink
9.0,1,41,0,0,0,pink
9.0,5,49,0,0,0,pink
9.0,1,46,0,0,0,pink
9.0,5,47,0,0,0,pink
9.0,5,41,0,0,0,pink
10.0,5,37,0,0,0,pink
10.0,7,50,0,0,0,pink
10.0,13,60,0,0,0,pink
10.0,9,66,0,2,0,pink
10.0,13,77,0,0,0,pink
10.0,12,76,0,0,0,pink
10.0,12,71,0,0,0,pink
10.0,10,65,0,0,0,pink
10.0,11,67,0,0,0,pink
10.0,8,45,0,0,0,pink
5.0,24,169,0,0,0,pink
5.0,29,149,0,0,0,pink
5.0,33,130,0,0,0,pink
5.0,38,125,0,0,0,pink
5.0,34,128,0,0,0,pink
4.0,30,147,0,0,0,pink
4.0,41,176,0,0,0,pink
4.0,44,166,0,0,0,pink
4.0,38,138,0,0,0,pink
4.0,49,143,0,0,0,pink
4.0,41,131,0,0,0,pink
4.0,40,121,0,0,0,pink
4.0,39,123,0,0,0,pink
4.0,40,115,0,0,0,pink
5.0,7,67,0,0,0,pink
5.0,9,77,0,0,0,pink
5.0,6,80,0,0,0,pink
5.0,8,75,0,0,0,pink
5.0,11,75,0,0,0,pink
8.0,14,66,0,0,0,pink
8.0,11,73,0,0,0,pink
8.0,15,60,0,0,0,pink
8.0,11,76,0,0,0,pink
8.0,9,64,0,0,0,pink
8.0,12,64,0,0,0,pink
8.0,13,69,0,0,0,pink
8.0,15,63,0,0,0,pink
8.0,21,73,0,0,0,pink
8.0,19,63,0,0,0,pink
8.0,0,8,0,0,0,pink
8.0,0,12,0,0,0,pink
8.0,2,11,0,0,0,pink
8.0,3,7,0,0,0,pink
8.0,3,6,0,0,0,pink
7.0,2,5,0,0,0,pink
8.0,19,113,0,0,0,pink
8.0,19,113,0,0,0,pink
8.0,16,112,0,0,0,pink
8.0,16,122,0,0,0,pink
8.0,20,116,0,0,0,pink
9.0,22,116,0,0,0,pink
9.0,15,118,0,0,0,pink
9.0,18,118,0,0,0,pink
9.0,12,113,0,0,0,pink
9.0,19,108,0,6,0,pink
9.0,18,106,0,0,0,pink
9.0,26,102,0,0,0,pink
9.0,34,98,0,0,0,pink
9.0,43,101,0,0,0,pink
9.0,46,100,0,0,0,pink
8.0,6,42,0,0,0,pink
8.0,3,35,0,0,0,pink
8.0,3,38,0,0,0,pink
8.0,4,37,0,0,0,pink
8.0,6,40,0,0,0,pink
10.0,7,35,0,0,0,pink
10.0,8,33,0,0,0,pink
10.0,11,33,0,0,0,pink
10.0,11,34,0,0,0,pink
10.0,8,31,0,0,0,pink
10.0,8,37,0,0,0,pink
10.0,9,37,0,0,0,pink
10.0,10,38,0,0,0,pink
10.0,8,30,0,0,0,pink
10.0,8,25,0,0,0,pink
1.0,36,71,0,0,0,pink
1.0,31,59,0,0,0,pink
1.0,38,57,0,19,0,pink
1.0,37,55,0,0,0,pink
1.0,48,49,0,0,0,pink
2.0,54,50,0,0,0,pink
2.0,47,44,0,0,0,pink
2.0,47,45,0,0,0,pink
2.0,62,54,0,0,0,pink
2.0,66,53,0,0,0,pink
2.0,74,47,0,0,0,pink
2.0,80,41,0,0,0,pink
2.0,74,39,0,0,0,pink
2.0,62,35,0,0,0,pink
2.0,59,24,0,0,0,pink
8.0,10,57,0,0,0,pink
8.0,15,50,0,0,0,pink
8.0,11,49,0,0,0,pink
8.0,8,43,0,0,0,pink
8.0,8,45,0,0,0,pink
7.0,15,39,0,0,0,pink
7.0,18,30,0,0,0,pink
7.0,19,30,0,0,0,pink
7.0,16,29,0,0,0,pink
7.0,12,25,0,0,0,pink
7.0,9,23,0,0,0,pink
7.0,6,27,0,0,0,pink
7.0,9,34,0,0,0,pink
7.0,9,27,0,0,0,pink
7.0,6,30,0,0,0,pink
10.0,9,150,0,0,0,pink
10.0,9,156,0,0,0,pink
10.0,5,164,0,0,0,pink
10.0,6,171,0,0,0,pink
10.0,6,175,0,0,0,pink
10.0,7,172,0,0,0,pink
10.0,4,168,0,0,0,pink
10.0,5,164,0,0,0,pink
10.0,8,158,0,0,0,pink
10.0,9,161,0,0,0,pink
10.0,11,149,0,0,0,pink
10.0,20,141,0,0,0,pink
10.0,18,138,0,0,0,pink
10.0,25,143,0,0,0,pink
10.0,27,143,0,0,0,pink
9.0,8,22,0,0,0,pink
9.0,7,23,0,0,0,pink
9.0,3,24,0,0,0,pink
9.0,3,27,0,0,0,pink
9.0,2,23,0,0,0,pink
9.0,2,23,0,0,0,pink
9.0,3,18,0,0,0,pink
9.0,3,12,0,0,0,pink
9.0,3,7,0,0,0,pink
9.0,2,8,0,0,0,pink
9.0,4,11,0,0,0,pink
9.0,3,6,0,0,0,pink
9.0,4,8,0,0,0,pink
9.0,3,11,0,0,0,pink
9.0,3,14,0,0,0,pink
10.0,36,231,0,0,0,pink
10.0,41,231,0,0,0,pink
10.0,45,228,0,1,0,pink
10.0,54,253,0,0,0,pink
10.0,51,233,0,0,0,pink
10.0,52,261,0,0,0,pink
10.0,43,259,0,0,0,pink
10.0,46,261,0,0,0,pink
10.0,39,250,0,0,0,pink
10.0,55,214,0,0,0,pink
10.0,58,209,0,0,0,pink
10.0,55,207,0,0,0,pink
10.0,54,208,0,0,0,pink
10.0,53,191,0,0,0,pink
10.0,55,186,0,0,0,pink
5.0,20,110,0,0,0,pink
5.0,20,107,0,0,0,pink
5.0,23,122,0,0,0,pink
5.0,22,126,0,0,0,pink
5.0,23,132,0,0,0,pink
6.0,24,134,0,0,0,pink
6.0,27,133,0,0,0,pink
6.0,23,134,0,0,0,pink
6.0,23,134,0,0,0,pink
6.0,32,122,0,0,0,pink
6.0,32,117,0,0,0,pink
6.0,25,122,0,0,0,pink
6.0,30,120,0,0,0,pink
6.0,25,118,0,0,0,pink
6.0,18,105,0,0,0,pink
8.0,3,33,0,0,0,pink
8.0,5,39,0,0,0,pink
8.0,6,35,0,0,0,pink
8.0,6,33,0,0,0,pink
8.0,6,34,0,0,0,pink
7.0,6,33,0,0,0,pink
7.0,8,42,0,0,0,pink
7.0,2,40,0,0,0,pink
7.0,9,31,0,0,0,pink
7.0,11,32,0,0,0,pink
7.0,11,36,0,0,0,pink
7.0,9,44,0,0,0,pink
7.0,6,54,0,0,0,pink
7.0,5,52,0,0,0,pink
7.0,5,51,0,0,0,pink
10.0,46,486,0,0,0,pink
10.0,48,411,0,0,0,pink
10.0,44,396,0,0,0,pink
10.0,57,411,0,0,0,pink
10.0,62,469,0,0,0,pink
10.0,53,435,0,0,0,pink
10.0,47,435,0,0,0,pink
10.0,42,393,0,0,0,pink
10.0,36,369,0,2,0,pink
10.0,40,392,0,0,0,pink
10.0,51,405,0,0,0,pink
10.0,65,426,0,0,0,pink
10.0,57,407,0,0,0,pink
10.0,53,381,0,0,0,pink
10.0,51,349,0,0,0,pink
7.0,21,105,0,0,0,pink
7.0,17,100,0,0,0,pink
7.0,15,60,0,0,0,pink
7.0,24,52,0,0,0,pink
7.0,28,59,0,0,0,pink
9.0,31,66,0,0,0,pink
9.0,32,76,0,0,0,pink
9.0,31,86,0,0,0,pink
9.0,31,84,0,0,0,pink
9.0,27,86,0,0,0,pink
9.0,27,90,0,0,0,pink
9.0,26,85,0,0,0,pink
9.0,21,85,0,0,0,pink
9.0,19,86,0,0,0,pink
9.0,17,82,0,0,0,pink
8.0,6,136,0,0,0,pink
8.0,8,129,0,0,0,pink
8.0,11,121,0,0,0,pink
8.0,14,132,0,0,0,pink
8.0,26,109,0,0,0,pink
9.0,22,86,0,0,0,pink
9.0,21,81,0,0,0,pink
9.0,24,76,0,0,0,pink
9.0,22,81,0,0,0,pink
9.0,22,78,0,0,0,pink
9.0,25,82,0,0,0,pink
9.0,23,97,0,0,0,pink
9.0,28,100,0,0,0,pink
9.0,30,99,0,0,0,pink
9.0,28,104,0,0,0,pink
5.0,63,98,0,0,0,pink
5.0,63,107,0,0,0,pink
5.0,47,110,0,0,0,pink
5.0,47,112,0,0,0,pink
5.0,54,108,0,0,0,pink
6.0,50,118,0,0,0,pink
6.0,50,107,0,0,0,pink
6.0,50,110,0,0,0,pink
6.0,53,110,0,0,0,pink
6.0,47,102,0,0,0,pink
6.0,52,97,0,0,0,pink
6.0,42,87,0,0,0,pink
6.0,42,84,0,0,0,pink
6.0,35,77,0,0,0,pink
6.0,41,75,0,0,0,pink
4.0,18,46,0,0,0,pink
4.0,13,53,0,0,0,pink
4.0,14,56,0,0,0,pink
4.0,15,53,0,0,0,pink
4.0,13,54,0,0,0,pink
4.0,9,51,0,0,0,pink
4.0,8,48,0,0,0,pink
4.0,10,51,0,0,0,pink
4.0,16,50,0,0,0,pink
4.0,20,60,0,0,0,pink
4.0,27,62,0,0,0,pink
4.0,28,59,0,0,0,pink
4.0,30,57,0,0,0,pink
4.0,31,56,0,0,0,pink
4.0,39,64,0,0,0,pink
9.0,30,144,0,0,0,pink
9.0,33,147,0,0,0,pink
9.0,33,128,0,0,0,pink
9.0,30,113,0,0,0,pink
9.0,32,99,0,0,0,pink
9.0,32,85,0,0,0,pink
9.0,33,80,0,0,0,pink
9.0,23,73,0,0,0,pink
9.0,23,66,0,0,0,pink
9.0,22,65,0,0,0,pink
9.0,23,67,0,0,0,pink
9.0,20,64,0,0,0,pink
9.0,19,46,0,0,0,pink
9.0,16,32,0,0,0,pink
9.0,18,30,0,0,0,pink
9.0,20,178,0,0,0,pink
9.0,23,192,0,0,0,pink
9.0,36,178,0,0,0,pink
9.0,34,185,0,0,0,pink
9.0,35,159,0,0,0,pink
8.0,37,167,0,0,0,pink
8.0,35,178,0,0,0,pink
8.0,39,189,0,0,0,pink
8.0,39,185,0,0,0,pink
8.0,39,189,0,0,0,pink
8.0,45,186,0,0,0,pink
8.0,37,184,0,0,0,pink
8.0,39,170,0,0,0,pink
8.0,41,170,0,0,0,pink
8.0,40,153,0,0,0,pink
10.0,14,115,0,0,0,pink
10.0,10,124,0,0,0,pink
10.0,11,118,0,0,0,pink
10.0,10,112,0,0,0,pink
10.0,9,109,0,0,0,pink
10.0,13,100,0,0,0,pink
10.0,10,94,0,0,0,pink
10.0,12,77,0,0,0,pink
10.0,15,78,0,0,0,pink
10.0,12,72,0,0,0,pink
10.0,12,73,0,0,0,pink
10.0,11,79,0,0,0,pink
10.0,5,71,0,0,0,pink
10.0,5,65,0,0,0,pink
10.0,6,64,0,0,0,pink
3.0,24,27,0,0,0,pink
3.0,29,33,0,0,0,pink
3.0,30,41,0,0,0,pink
3.0,36,48,0,0,0,pink
3.0,37,54,0,0,0,pink
3.0,44,57,0,0,0,pink
3.0,37,67,0,0,0,pink
